"cited","citing"
"10.1002/wrna.24","10.1111/imr.12051"
"10.1002/wrna.24","10.4161/rna.22270"
"10.1002/wrna.24","10.1038/482310a"
"10.1002/wrna.24","10.1111/mmi.12764"
"10.1002/wrna.24","10.1074/jbc.m112.383075"
"10.1002/wrna.24","10.1016/j.tig.2013.04.003"
"10.1002/wrna.24","10.1016/j.tig.2012.03.005"
"10.1002/wrna.24","10.1016/j.tig.2011.11.001"
"10.1002/wrna.24","10.7845/kjm.2014.4055"
"10.1002/wrna.24","10.7845/kjm.2012.48.2.171"
"10.1002/wrna.24","10.1016/j.bbagen.2013.06.009"
"10.1002/wrna.24","10.1002/wrna.1168"
"10.1002/wrna.24","10.1002/wrna.1133"
"10.1002/wrna.24","10.1016/j.celrep.2012.05.020"
"10.1002/wrna.24","10.1038/s41594-022-00831-6"
"10.1002/wrna.24","10.1016/j.bbamcr.2014.08.003"
"10.1002/wrna.24","10.1261/rna.048637.114"
"10.1002/wrna.24","10.1261/rna.039081.113"
"10.1002/wrna.24","10.1111/tpj.12006"
"10.1002/wrna.24","10.1091/mbc.e22-09-0402"
"10.1002/wrna.24","10.1038/s41598-018-27821-3"
"10.1002/wrna.24","10.1016/j.mcn.2013.01.003"
"10.1002/wrna.24","10.1007/s10059-012-0157-4"
"10.1002/wrna.24","10.1371/journal.pgen.1004203"
"10.1002/wrna.24","10.1016/j.jmb.2013.05.016"
"10.1002/wrna.24","10.1016/j.bbagrm.2012.08.012"
"10.1002/wrna.24","10.1016/j.bbagrm.2012.03.006"
"10.1002/wrna.24","10.1016/j.bbagrm.2012.02.011"
"10.1002/wrna.24","10.1016/j.cell.2012.05.043"
"10.1002/wrna.24","10.1134/s0026893320040159"
"10.1002/wrna.24","10.7554/elife.33569"
"10.1073/pnas.2006731117","10.1016/j.coisb.2022.100435"
"10.1073/pnas.2006731117","10.1093/nar/gkab765"
"10.1073/pnas.2006731117","10.1038/s41567-021-01462-2"
"10.1073/pnas.2006731117","10.1038/s41467-023-36705-8"
"10.1073/pnas.2006731117","10.1073/pnas.2211203120"
"10.1073/pnas.2006731117","10.1371/journal.pcbi.1011071"
"10.1073/pnas.2006731117","10.7554/elife.65498"
"10.1073/pnas.2006731117","10.1038/s41580-022-00498-3"
"10.1073/pnas.0305962101","10.1098/rsif.2008.0200.focus"
"10.1073/pnas.0305962101","10.1016/j.plrev.2017.09.003"
"10.1073/pnas.0305962101","10.1021/acs.jpcb.9b11998"
"10.1073/pnas.0305962101","10.1093/nar/gkv549"
"10.1073/pnas.0305962101","10.1103/physreve.74.010902"
"10.1073/pnas.0305962101","10.1038/srep42128"
"10.1073/pnas.0305962101","10.1063/1.2883660"
"10.1073/pnas.0305962101","10.1016/j.bpj.2011.11.012"
"10.1073/pnas.0305962101","10.1016/j.bpj.2011.08.012"
"10.1073/pnas.0305962101","10.1021/jp208605z"
"10.1073/pnas.0305962101","10.1039/d0cp03580g"
"10.1073/pnas.0305962101","10.1103/physreve.96.042413"
"10.1073/pnas.0305962101","10.1016/j.bpj.2010.02.041"
"10.1073/pnas.0305962101","10.1039/d0cp02785e"
"10.1073/pnas.0305962101","10.1016/j.cpc.2012.12.022"
"10.1073/pnas.0305962101","10.1016/j.bpj.2009.08.025"
"10.1073/pnas.0305962101","10.1146/annurev-biophys-050511-102240"
"10.1073/pnas.0305962101","10.1063/1.4926463"
"10.1073/pnas.0305962101","10.1103/physreve.94.012310"
"10.1073/pnas.0305962101","10.1021/jp907390n"
"10.1073/pnas.0305962101","10.1021/jp906539k"
"10.1073/pnas.0305962101","10.1016/j.bpj.2019.11.2605"
"10.1073/pnas.0305962101","10.1111/j.1365-2966.2006.09966.x"
"10.1073/pnas.0305962101","10.1073/pnas.2103779118"
"10.1073/pnas.0305962101","10.1063/1.4897325"
"10.1073/pnas.0305962101","10.1063/1.2165193"
"10.1073/pnas.0305962101","10.1088/2040-8986/aba3b6"
"10.1073/pnas.0305962101","10.1021/jp712088v"
"10.1073/pnas.0305962101","10.1146/annurev-statistics-022513-115535"
"10.1073/pnas.0305962101","10.1073/pnas.1819572117"
"10.1073/pnas.0305962101","10.1038/s42005-023-01210-3"
"10.1073/pnas.0305962101","10.1073/pnas.1305604110"
"10.1073/pnas.0305962101","10.1364/oe.19.010501"
"10.1073/pnas.0305962101","10.1021/jp061858z"
"10.1073/pnas.0305962101","10.1021/acs.jpcb.7b11840"
"10.1073/pnas.0305962101","10.1073/pnas.2218663120"
"10.1073/pnas.0305962101","10.1103/physreve.79.021906"
"10.1073/pnas.0305962101","10.1016/j.bpj.2020.06.023"
"10.1073/pnas.0305962101","10.1364/oe.18.001430"
"10.1073/pnas.0305962101","10.1016/j.physa.2015.06.012"
"10.1073/pnas.0305962101","10.1073/pnas.1204620109"
"10.1073/pnas.0305962101","10.1021/acs.jpcb.6b08449"
"10.1073/pnas.0305962101","10.1021/acs.jpcb.6b07953"
"10.1073/pnas.0305962101","10.1146/annurev.physchem.58.032806.104550"
"10.1073/pnas.0305962101","10.1529/biophysj.106.091181"
"10.1073/pnas.0305962101","10.1063/1.3294567"
"10.1073/pnas.0305962101","10.1529/biophysj.105.066951"
"10.1073/pnas.0305962101","10.1529/biophysj.104.052753"
"10.1073/pnas.0305962101","10.1063/1.3206736"
"10.1073/pnas.0305962101","10.1088/0951-7715/24/6/r01"
"10.1073/pnas.0305962101","10.1038/srep00154"
"10.1073/pnas.0305962101","10.1002/cphc.202200099"
"10.1073/pnas.0305962101","10.1016/j.bpc.2004.12.001"
"10.1073/pnas.0305962101","10.1049/ip-syb:20050086"
"10.1073/pnas.0305962101","10.1103/physrevlett.131.077101"
"10.1016/s0006-3495(02)75633-6","10.3390/cells9102190"
"10.1016/s0006-3495(02)75633-6","10.1073/pnas.0706311104"
"10.1016/s0006-3495(02)75633-6","10.1038/nrm2203"
"10.1016/s0006-3495(02)75633-6","10.1371/journal.pcbi.0030246"
"10.1016/s0006-3495(02)75633-6","10.1155/2011/971968"
"10.1016/s0006-3495(02)75633-6","10.4049/jimmunol.170.7.3769"
"10.1016/s0006-3495(02)75633-6","10.1039/c2mb05493k"
"10.1016/s0006-3495(02)75633-6","10.1042/bj20050908"
"10.1016/s0006-3495(02)75633-6","10.1063/1.3187790"
"10.1016/s0006-3495(02)75633-6","10.1103/physrevlett.110.218102"
"10.1016/s0006-3495(02)75633-6","10.1038/ncomms12307"
"10.1016/s0006-3495(02)75633-6","10.1186/1752-0509-2-108"
"10.1016/s0006-3495(02)75633-6","10.1002/pmic.200600927"
"10.1016/s0006-3495(02)75633-6","10.1038/nature08946"
"10.1016/s0006-3495(02)75633-6","10.1016/s1016-8478(23)13961-6"
"10.1016/s0006-3495(02)75633-6","10.1111/j.1742-4658.2009.07027.x"
"10.1016/s0006-3495(02)75633-6","10.1088/1478-3975/9/3/036002"
"10.1016/s0006-3495(02)75633-6","10.1088/1478-3975/6/3/036011"
"10.1016/s0006-3495(02)75633-6","10.1073/pnas.2212795120"
"10.1016/s0006-3495(02)75633-6","10.1049/enb.2017.0017"
"10.1016/s0006-3495(02)75633-6","10.1126/scisignal.aaz5267"
"10.1016/s0006-3495(02)75633-6","10.1196/annals.1407.010"
"10.1016/s0006-3495(02)75633-6","10.1051/mmnp/20105313"
"10.1016/s0006-3495(02)75633-6","10.1146/annurev.physchem.58.032806.104550"
"10.1016/s0006-3495(02)75633-6","10.1021/ar020167s"
"10.1016/s0006-3495(02)75633-6","10.1103/physrevlett.102.258101"
"10.1016/s0006-3495(02)75633-6","10.1016/j.jmb.2008.08.009"
"10.1016/s0006-3495(02)75633-6","10.1002/cbic.200400127"
"10.1016/s0006-3495(00)76531-3","10.1063/1.4736721"
"10.1016/s0006-3495(00)76531-3","10.1103/physreve.81.041903"
"10.1016/s0006-3495(00)76531-3","10.1007/s11426-011-4285-z"
"10.1016/s0006-3495(00)76531-3","10.1038/srep42128"
"10.1016/s0006-3495(00)76531-3","10.1103/physreve.97.012412"
"10.1016/s0006-3495(00)76531-3","10.1007/s00216-008-2431-z"
"10.1016/s0006-3495(00)76531-3","10.1146/annurev-biophys-050511-102240"
"10.1016/s0006-3495(00)76531-3","10.1063/1.2353835"
"10.1016/s0006-3495(00)76531-3","10.1360/cjcp2007.20(2).119.7"
"10.1016/s0006-3495(00)76531-3","10.1002/1873-3468.13012"
"10.1016/s0006-3495(00)76531-3","10.1039/c7cp06922g"
"10.1016/s0006-3495(00)76531-3","10.1063/1.4816527"
"10.1016/s0006-3495(00)76531-3","10.1063/1.1870874"
"10.1016/s0006-3495(00)76531-3","10.1073/pnas.151588598"
"10.1016/s0006-3495(00)76531-3","10.1098/rsif.2016.0524"
"10.1016/s0006-3495(00)76531-3","10.1073/pnas.0707904105"
"10.1016/s0006-3495(00)76531-3","10.1007/s10955-012-0459-0"
"10.1016/s0006-3495(00)76531-3","10.1088/0031-8949/91/4/044006"
"10.1016/s0006-3495(00)76531-3","10.1103/physreve.79.011923"
"10.1016/s0006-3495(00)76531-3","10.1088/1478-3967/1/4/001"
"10.7554/elife.81608","10.1038/s41586-023-05908-w"
"10.7554/elife.81608","10.1016/j.celrep.2023.113056"
"10.7554/elife.81608","10.1038/s41589-023-01521-0"
"10.7554/elife.81608","10.1016/j.cell.2022.12.025"
"10.7554/elife.81608","10.1039/d3np00061c"
"10.7554/elife.81608","10.1093/nar/gkad476"
"10.7554/elife.81608","10.1016/j.ijbiomac.2023.124680"
"10.7554/elife.81608","10.3390/ijms24065184"
"10.7554/elife.75263","10.3389/fphys.2023.1321996"
"10.7554/elife.75263","10.1111/imm.13700"
"10.7554/elife.75263","10.1073/pnas.2212795120"
"10.7554/elife.75263","10.26508/lsa.202302171"
"10.7554/elife.75263","10.1063/5.0166848"
"10.1038/s41467-023-40404-9","10.1261/rna.079850.123"
"10.1021/bi00319a029","10.1002/ange.19961081804"
"10.1021/bi00319a029","10.1016/s0969-2126(02)00738-4"
"10.1021/bi00319a029","10.1089/oli.2006.16.68"
"10.1021/bi00319a029","10.1146/annurev-biochem-062320-062929"
"10.1021/bi00319a029","10.1016/j.bbapap.2009.06.030"
"10.1021/bi00319a029","10.1021/cr950042j"
"10.1021/bi00319a029","10.1021/cr950043b"
"10.1021/bi00319a029","10.1016/j.dnarep.2007.05.009"
"10.1021/bi00319a029","10.1126/science.7516580"
"10.1021/bi00319a029","10.1126/science.1707186"
"10.1021/bi00319a029","10.1021/bi00399a057"
"10.1021/bi00319a029","10.1002/ciuz.19930270513"
"10.1021/bi00319a029","10.1016/s1074-5521(96)90122-2"
"10.1021/bi00319a029","10.1007/s10534-010-9358-5"
"10.1021/bi00319a029","10.1006/jmbi.1997.1586"
"10.1126/sciadv.abl9812","10.1093/molbev/msad179"
"10.1126/sciadv.abl9812","10.3389/fmicb.2022.967999"
"10.1126/sciadv.abl9812","10.3390/ijms24010796"
"10.1126/sciadv.abl9812","10.1016/j.jgg.2023.02.013"
"10.1126/sciadv.abl9812","10.1016/j.gpb.2023.01.005"
"10.1126/sciadv.abl9812","10.1128/spectrum.01320-23"
"10.1007/s12192-019-00998-w","10.1007/s10522-023-10050-1"
"10.1074/jbc.271.2.646","10.1021/jacs.7b00727"
"10.1074/jbc.271.2.646","10.1016/s0969-2126(99)80021-5"
"10.1074/jbc.271.2.646","10.1016/s0022-2836(03)00947-1"
"10.1074/jbc.271.2.646","10.1038/38770"
"10.1074/jbc.271.2.646","10.1515/bc.2000.050"
"10.1074/jbc.271.2.646","10.1093/nar/gkv781"
"10.1074/jbc.271.2.646","10.1371/journal.pone.0134994"
"10.1074/jbc.271.2.646","10.1103/physreve.92.022716"
"10.1074/jbc.271.2.646","10.1002/bip.22832"
"10.1074/jbc.271.2.646","10.1002/bip.22293"
"10.1074/jbc.271.2.646","10.1016/j.cell.2005.04.015"
"10.1074/jbc.271.2.646","10.1093/nar/gkt1095"
"10.1074/jbc.271.2.646","10.1093/protein/gzt006"
"10.1074/jbc.271.2.646","10.7554/elife.17029"
"10.1074/jbc.271.2.646","10.1074/jbc.m707245200"
"10.1074/jbc.271.2.646","10.3390/ijms16059866"
"10.1074/jbc.271.2.646","10.1016/s0300-9084(02)01409-8"
"10.1074/jbc.271.2.646","10.1016/j.yexcr.2020.112161"
"10.1074/jbc.271.2.646","10.1038/emboj.2011.58"
"10.1074/jbc.271.2.646","10.1038/emboj.2010.229"
"10.1074/jbc.271.2.646","10.1126/science.285.5434.1722"
"10.1074/jbc.271.2.646","10.1021/bi0495836"
"10.1074/jbc.271.2.646","10.1016/j.neuroscience.2009.06.051"
"10.1074/jbc.271.2.646","10.1146/annurev.biochem.66.1.679"
"10.1074/jbc.271.2.646","10.1146/annurev.biochem.70.1.415"
"10.1074/jbc.271.2.646","10.1126/science.1179700"
"10.1074/jbc.271.2.646","10.1080/15476286.2020.1809197"
"10.1074/jbc.271.2.646","10.1080/15476286.2016.1256535"
"10.1074/jbc.271.2.646","10.1128/mmbr.66.3.460-485.2002"
"10.1074/jbc.271.2.646","10.1038/385037a0"
"10.1074/jbc.271.2.646","10.1146/annurev-biophys-112221-074832"
"10.1074/jbc.271.2.646","10.1146/annurev-biophys-060414-034148"
"10.1074/jbc.271.2.646","10.1021/bi026301y"
"10.1074/jbc.271.2.646","10.1016/s0968-0004(98)01325-5"
"10.1074/jbc.271.2.646","10.1016/s0968-0004(00)01737-0"
"10.1074/jbc.271.2.646","10.1021/bi300077s"
"10.1074/jbc.271.2.646","10.1021/bi1009776"
"10.1074/jbc.271.2.646","10.1016/j.febslet.2014.07.013"
"10.1074/jbc.271.2.646","10.1016/j.febslet.2004.11.048"
"10.1074/jbc.271.2.646","10.1016/j.str.2018.04.001"
"10.1074/jbc.271.2.646","10.1016/j.jmb.2019.04.037"
"10.1074/jbc.271.2.646","10.1128/mcb.00060-17"
"10.1074/jbc.271.2.646","10.1186/1745-6150-8-17"
"10.1074/jbc.271.2.646","10.1038/nsmb1183"
"10.1074/jbc.271.2.646","10.1021/cr030110z"
"10.1074/jbc.271.2.646","10.1073/pnas.2018975117"
"10.1074/jbc.271.2.646","10.1093/nar/24.14.2701"
"10.1074/jbc.271.2.646","10.1146/annurev-biochem-113009-092313"
"10.1074/jbc.271.2.646","10.1146/annurev.biochem.74.061903.155440"
"10.1074/jbc.271.2.646","10.1073/pnas.1412676111"
"10.1074/jbc.271.2.646","10.1021/bi800527k"
"10.1074/jbc.271.2.646","10.1093/abbs/gmaa046"
"10.1074/jbc.271.2.646","10.1093/abbs/gmy164"
"10.1074/jbc.271.2.646","10.1021/bi972298k"
"10.1074/jbc.271.2.646","10.1021/bi9817461"
"10.1074/jbc.271.2.646","10.1074/jbc.m102186200"
"10.1074/jbc.271.2.646","10.1074/jbc.275.2.890"
"10.1074/jbc.271.2.646","10.1038/nature22397"
"10.1074/jbc.271.2.646","10.1038/s41467-023-40422-7"
"10.1074/jbc.271.2.646","10.1261/rna.042226.113"
"10.1074/jbc.271.2.646","10.1261/rna.2733411"
"10.1074/jbc.271.2.646","10.1046/j.1365-2443.1999.00260.x"
"10.1074/jbc.271.2.646","10.1261/rna.1681609"
"10.1074/jbc.271.2.646","10.1074/jbc.m110.210021"
"10.1074/jbc.271.2.646","10.1016/j.jmb.2003.12.080"
"10.1074/jbc.271.2.646","10.1016/j.biosystems.2016.07.008"
"10.1074/jbc.271.2.646","10.1038/s41467-023-38077-5"
"10.1074/jbc.271.2.646","10.1016/j.molcel.2008.04.010"
"10.1074/jbc.271.2.646","10.1088/1478-3975/11/1/016009"
"10.1074/jbc.271.2.646","10.1016/j.abb.2015.02.027"
"10.1074/jbc.271.2.646","10.1016/j.jmb.2014.07.005"
"10.1074/jbc.271.2.646","10.1017/s0033583509990060"
"10.1074/jbc.271.2.646","10.1128/mcb.18.3.1506"
"10.1074/jbc.271.2.646","10.1021/bi972969e"
"10.1074/jbc.271.2.646","10.1038/nsmb742"
"10.1074/jbc.271.2.646","10.1038/nsmb0304-206"
"10.1074/jbc.271.2.646","10.1038/nsb1003"
"10.1074/jbc.271.2.646","10.1074/jbc.m109.081380"
"10.1074/jbc.271.2.646","10.1128/mbio.01461-23"
"10.1074/jbc.271.2.646","10.1016/j.molcel.2005.12.018"
"10.1074/jbc.271.2.646","10.1016/j.molcel.2005.10.028"
"10.1074/jbc.271.2.646","10.1016/j.molcel.2004.10.030"
"10.1074/jbc.271.2.646","10.1016/j.jmb.2012.07.002"
"10.1074/jbc.271.2.646","10.1529/biophysj.107.126128"
"10.1074/jbc.271.2.646","10.1021/bi981523a"
"10.1074/jbc.271.2.646","10.1021/acs.jpcb.7b06828"
"10.1074/jbc.271.2.646","10.1021/bi010142l"
"10.1074/jbc.271.2.646","10.1016/j.jbc.2023.104608"
"10.1074/jbc.271.2.646","10.1016/s1097-2765(04)00005-x"
"10.1074/jbc.271.2.646","10.1016/s1074-5521(98)90080-1"
"10.1074/jbc.271.2.646","10.1093/nar/gky651"
"10.1074/jbc.271.2.646","10.1093/nar/gky346"
"10.1074/jbc.271.2.646","10.1016/s0167-4781(98)00169-9"
"10.1074/jbc.271.2.646","10.1016/j.jmb.2010.04.038"
"10.1074/jbc.271.2.646","10.1529/biophysj.106.087825"
"10.1074/jbc.271.2.646","10.1093/nar/gkx1256"
"10.1074/jbc.271.2.646","10.1002/prot.25575"
"10.1074/jbc.271.2.646","10.1016/j.bpj.2016.04.004"
"10.1074/jbc.271.2.646","10.1098/rstb.2016.0182"
"10.1074/jbc.271.2.646","10.1098/rstb.2016.0185"
"10.1074/jbc.271.2.646","10.1016/s0962-8924(98)01252-5"
"10.1074/jbc.271.2.646","10.1021/bi992331y"
"10.1074/jbc.271.2.646","10.1126/science.274.5291.1367"
"10.1074/jbc.271.2.646","10.1021/bi9909748"
"10.1074/jbc.271.2.646","10.1134/s0026893306050013"
"10.1074/jbc.271.2.646","10.1007/s11008-005-0080-2"
"10.1074/jbc.271.2.646","10.1128/mbio.02143-17"
"10.1074/jbc.271.2.646","10.1371/journal.pcbi.1003909"
"10.1016/s0021-9258(19)86519-5","10.1128/jb.157.1.126-129.1984"
"10.1016/s0021-9258(19)86519-5","10.1016/0005-2787(81)90032-0"
"10.1016/s0021-9258(19)86519-5","10.1016/0014-5793(85)80065-x"
"10.1016/s0021-9258(19)86519-5","10.1016/0014-5793(84)80617-1"
"10.1016/s0021-9258(19)86519-5","10.1016/0005-2787(81)90091-5"
"10.1016/s0021-9258(19)86519-5","10.1016/0300-9084(87)90207-0"
"10.1016/s0021-9258(19)86519-5","10.1016/s0300-9084(02)01409-8"
"10.1016/s0021-9258(19)86519-5","10.1016/s0021-9258(18)45296-9"
"10.1016/s0021-9258(19)86519-5","10.1002/ange.19850971206"
"10.1016/s0021-9258(19)86519-5","10.1016/0022-2836(88)90611-0"
"10.1016/s0021-9258(19)86519-5","10.1016/s0021-9258(19)89185-8"
"10.1016/s0021-9258(19)86519-5","10.1002/anie.198510151"
"10.1016/s0021-9258(19)86519-5","10.1016/0014-5793(86)80222-8"
"10.1016/s0021-9258(19)86519-5","10.1016/0014-5793(85)80065-x"
"10.1016/s0021-9258(19)86519-5","10.1007/bf00036964"
"10.1016/s0021-9258(19)86519-5","10.1016/s0021-9258(19)70100-8"
"10.1016/s0021-9258(19)86519-5","10.7124/bc.0001ee"
"10.1016/s0021-9258(19)86519-5","10.1007/bf00328707"
"10.1016/s0021-9258(19)86519-5","10.1007/bf00328706"
"10.1016/s0021-9258(19)86519-5","10.1007/bf00326064"
"10.1016/s0021-9258(19)86519-5","10.1016/j.celrep.2013.12.024"
"10.1016/s0021-9258(19)86519-5","10.1016/s0022-5193(84)80098-3"
"10.1016/s0021-9258(19)86519-5","10.1111/j.1432-1033.1982.tb07006.x"
"10.1016/s0021-9258(19)86519-5","10.1146/annurev.biochem.74.061903.155440"
"10.1016/s0021-9258(19)86519-5","10.1016/s0021-9258(18)34482-x"
"10.1016/s0021-9258(19)86519-5","10.1128/jb.151.1.516-520.1982"
"10.1016/s0021-9258(19)86519-5","10.1007/bf00430434"
"10.1016/s0021-9258(19)86519-5","10.1128/jb.174.24.7896-7901.1992"
"10.1016/s0021-9258(19)86519-5","10.1038/nsmb742"
"10.1016/s0021-9258(19)86519-5","10.1111/j.1432-1033.1986.tb09609.x"
"10.1016/s0021-9258(19)86519-5","10.1021/bi00528a001"
"10.1016/s0021-9258(19)86519-5","10.3389/fmolb.2018.00048"
"10.1016/s0021-9258(19)86519-5","10.1016/s0022-2836(05)80023-3"
"10.1016/s0021-9258(19)86519-5","10.1016/s0021-9258(19)69044-7"
"10.1016/s0021-9258(19)86519-5","10.1016/0167-4781(83)90035-0"
"10.1016/s0021-9258(18)54888-2","10.1074/jbc.r117.811208"
"10.1016/s0021-9258(18)54888-2","10.1016/s0021-9258(19)51071-7"
"10.1016/s0021-9258(18)54888-2","10.1016/s0959-437x(05)80044-9"
"10.1016/s0021-9258(18)54888-2","10.1074/jbc.m303370200"
"10.1016/s0021-9258(18)54888-2","10.1128/jvi.68.5.3354-3363.1994"
"10.1016/s0021-9258(18)54888-2","10.1016/s0092-8674(94)90362-x"
"10.1016/s0021-9258(18)54888-2","10.1016/s0092-8674(94)90662-9"
"10.1016/s0021-9258(18)54888-2","10.1074/jbc.m211447200"
"10.1016/s0021-9258(18)54888-2","10.1074/jbc.m210497200"
"10.1016/s0021-9258(18)54888-2","10.1146/annurev.biochem.70.1.181"
"10.1016/s0021-9258(18)54888-2","10.1093/nar/gks388"
"10.1016/s0021-9258(18)54888-2","10.1016/s0960-9822(95)00036-4"
"10.1016/s0021-9258(18)54888-2","10.1074/jbc.275.15.11440"
"10.1016/s0021-9258(18)54888-2","10.1126/science.1598572"
"10.1016/s0021-9258(18)54888-2","10.1016/s0921-8777(97)00058-x"
"10.1016/s0021-9258(18)54888-2","10.3390/v13091739"
"10.1016/s0021-9258(18)54888-2","10.1016/s0092-8674(00)81000-4"
"10.1016/s0021-9258(18)54888-2","10.1016/s0021-9258(18)54887-0"
"10.1016/s0021-9258(18)54888-2","10.1074/jbc.273.38.24550"
"10.1016/s0021-9258(18)54888-2","10.1074/jbc.271.35.21398"
"10.1016/s0021-9258(18)54888-2","10.1016/s0021-9258(18)82315-8"
"10.1016/s0021-9258(18)54888-2","10.1006/jmbi.1999.3052"
"10.1016/s0021-9258(18)54888-2","10.1006/jmbi.2001.4687"
"10.1016/s0021-9258(18)54888-2","10.1074/jbc.m307406200"
"10.1016/s0021-9258(18)54888-2","10.1016/s0021-9258(19)51070-5"
"10.1016/s0165-2478(99)00030-9","10.1067/mai.2001.118891"
"10.1016/s0165-2478(99)00030-9","10.3346/jkms.2011.26.7.870"
"10.1016/s0165-2478(99)00030-9","10.1021/bi049686o"
"10.1016/s0165-2478(99)00030-9","10.1111/j.1600-065x.2006.00495.x"
"10.1016/s0165-2478(99)00030-9","10.1111/j.1600-065x.2009.00834.x"
"10.1016/s0165-2478(99)00030-9","10.1074/jbc.m003397200"
"10.1016/s0165-2478(99)00030-9","10.1016/j.immuni.2006.04.010"
"10.1016/s0165-2478(99)00030-9","10.1089/107999002753536149"
"10.1074/jbc.m507470200","10.1002/cm.20323"
"10.1074/jbc.m507470200","10.1002/cm.20296"
"10.1074/jbc.m507470200","10.1038/ncb1852"
"10.1074/jbc.m507470200","10.3389/fimmu.2022.1027289"
"10.1074/jbc.m507470200","10.1016/j.celrep.2022.110474"
"10.1074/jbc.m507470200","10.1073/pnas.1100125108"
"10.1074/jbc.m507470200","10.1073/pnas.1100236108"
"10.1074/jbc.m507470200","10.1016/j.cell.2008.04.011"
"10.1074/jbc.m507470200","10.1038/nrm2867"
"10.1074/jbc.m507470200","10.15252/embj.201797039"
"10.1074/jbc.m507470200","10.1074/jbc.m705894200"
"10.1074/jbc.m507470200","10.1038/nrm2026"
"10.1074/jbc.m507470200","10.1038/emboj.2011.343"
"10.1074/jbc.m507470200","10.1074/jbc.m704972200"
"10.1074/jbc.m507470200","10.1016/j.cub.2012.05.055"
"10.1074/jbc.m507470200","10.1073/pnas.1517798113"
"10.1074/jbc.m507470200","10.1091/mbc.e14-06-1131"
"10.1074/jbc.m507470200","10.1002/cm.21140"
"10.1074/jbc.m507470200","10.1371/journal.ppat.1008878"
"10.1074/jbc.m507470200","10.1038/s41598-019-40697-1"
"10.1074/jbc.m507470200","10.1016/j.bbrc.2018.01.080"
"10.1074/jbc.m507470200","10.7554/elife.00884"
"10.1074/jbc.m507470200","10.1091/mbc.e12-12-0857"
"10.1074/jbc.m507470200","10.3390/biomedicines9091217"
"10.1074/jbc.m507470200","10.1128/mmbr.00013-06"
"10.1074/jbc.m507470200","10.1073/pnas.1510876112"
"10.1074/jbc.m507470200","10.1074/jbc.m112.394361"
"10.1074/jbc.m507470200","10.1091/mbc.e11-12-0992"
"10.1074/jbc.m507470200","10.1091/mbc.e10-04-0372"
"10.1074/jbc.m507470200","10.1038/ncb0706-650"
"10.1074/jbc.m507470200","10.1038/ncomms12226"
"10.1074/jbc.m507470200","10.3109/10409230903277340"
"10.1074/jbc.m507470200","10.1038/mp.a000091.01"
"10.1074/jbc.m507470200","10.1038/ncomms4308"
"10.1074/jbc.m507470200","10.1083/jcb.201501106"
"10.1074/jbc.m507470200","10.1016/j.jmb.2014.09.002"
"10.1074/jbc.m507470200","10.1038/nature07160"
"10.1074/jbc.m507470200","10.1074/jbc.m109.054957"
"10.1074/jbc.m507470200","10.7554/elife.85167"
"10.1074/jbc.m507470200","10.1097/md.0000000000033158"
"10.1074/jbc.m507470200","10.1016/j.ijbiomac.2023.124027"
"10.1074/jbc.m507470200","10.1083/jcb.201404095"
"10.1074/jbc.m507470200","10.1083/jcb.201211069"
"10.1074/jbc.m507470200","10.1016/j.str.2008.02.013"
"10.1074/jbc.m507470200","10.1016/j.neurobiolaging.2007.08.006"
"10.1074/jbc.m507470200","10.1371/journal.pone.0019931"
"10.1074/jbc.m507470200","10.3389/fcimb.2023.1232391"
"10.1074/jbc.m507470200","10.1083/jcb.200802145"
"10.1074/jbc.m507470200","10.1083/jcb.200709092"
"10.1074/jbc.m507470200","10.1073/pnas.1716622115"
"10.1074/jbc.m507470200","10.1371/journal.ppat.1010777"
